way_id,name,operator,gauge,electrified,maxspeed,usage,service
202321080,FFCC Cerbère - Barcelona,Adif,1668,contact_line,90,main,
202321079,FFCC Cerbère - Barcelona,Adif,1668,contact_line,90,main,
176515453,FFCC Cerbère - Barcelona,Adif,1668,contact_line,90,main,
176515460,FFCC Cerbère - Barcelona,Adif,1668,contact_line,90,main,
176515459,FFCC Cerbère - Barcelona,Adif,1668,contact_line,90,main,
176515462,FFCC Cerbère - Barcelona,Adif,1668,contact_line,125,main,
176510574,FFCC Cerbère - Barcelona,Adif,1668,contact_line,125,main,
176510573,FFCC Cerbère - Barcelona,Adif,1668,contact_line,125,main,
391819009,FFCC Cerbère - Barcelona,Adif,1668,contact_line,125,main,
224135591,FFCC Cerbère - Barcelona,Adif,1668,contact_line,70,main,
552883281,FFCC Cerbère - Barcelona,Adif,1668,contact_line,70,main,
552883279,FFCC Cerbère - Barcelona,Adif,1668,contact_line,70,main,
1133508022,FFCC Cerbère - Barcelona,Adif,1668,contact_line,70,main,
224135587,FFCC Cerbère - Barcelona,Adif,1668,contact_line,100,main,
1133508023,FFCC Cerbère - Barcelona,Adif,1668,contact_line,85,main,
162592111,FFCC Cerbère - Barcelona,Adif,1668,contact_line,100,main,
162592107,FFCC Cerbère - Barcelona,Adif,1668,contact_line,130,main,
182383430,FFCC Cerbère - Barcelona,Adif,1668,contact_line,130,main,
182383429,FFCC Cerbère - Barcelona,Adif,1668,contact_line,130,main,
72543320,Pont de Colera,Adif,1668,contact_line,130,main,
391819108,FFCC Cerbère - Barcelona,Adif,1668,contact_line,110,main,
1133508026,FFCC Cerbère - Barcelona,Adif,1668,contact_line,95,main,
72543345,FFCC Cerbère - Barcelona,Adif,1668,contact_line,95,main,
168520803,FFCC Cerbère - Barcelona,Adif,1668,contact_line,95,main,
1133508028,FFCC Cerbère - Barcelona,Adif,1668,contact_line,95,main,
1136135005,FFCC Cerbère - Barcelona,Adif,1668,contact_line,95,main,
391819093,FFCC Cerbère - Barcelona,Adif,1668,contact_line,40,main,
723527563,FFCC Cerbère - Barcelona,Adif,1668,contact_line,40,main,
1173826609,FFCC Cerbère - Barcelona,Adif,1668,contact_line,40,main,
723527566,FFCC Cerbère - Barcelona,Adif,1668,contact_line,40,main,
1109610853,FFCC Cerbère - Barcelona,Adif,1668,contact_line,40,main,
239914340,FFCC Cerbère - Barcelona,Adif,1668,contact_line,40,main,
