way_id,name,operator,gauge,electrified,maxspeed,usage,service,highspeed,line,ref
190557461,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,120,main,,,,R1;R4
191144252,Túnel d'Aragó,Adif,1668,contact_line,60,main,,,,R2;R2N;R11
193327737,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,130,main,,,,R1;RG1
193327738,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,130,main,,,,R1;RG1
193327754,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,130,main,,,,R1;RG1
193327755,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,130,main,,,,R1;RG1
193480155,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,140,main,,,,R1;RG1
193480160,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,130,main,,,,R1;RG1
193480177,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,140,main,,,,R1;RG1
193480179,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,130,main,,,,R1;RG1
193605564,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,130,main,,,,R1;RG1
193605565,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,130,main,,,,R1;RG1
193605574,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,130,main,,,,R1;RG1
193605575,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,130,main,,,,R1;RG1
193908263,FFCC Cerbère - Barcelona,Adif,1668,contact_line,160,main,,,,R2Nord;R11
193908264,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2Nord;R11
193908287,FFCC Cerbère - Barcelona,Adif,1668,contact_line,160,main,,,,R2Nord;R11
193908290,FFCC Cerbère - Barcelona,Adif,1668,contact_line,160,main,,,,R2Nord;R11
194064989,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2;R2Nord;R11
194064990,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2;R2Nord;R11
200155533,FFCC Figueres-Vilafant - Vilamalla,Adif,1435,contact_line,,main,,,,260
200155534,FFCC Figueres-Vilafant - Vilamalla,Adif,1435,contact_line,,main,,,,260
200155538,FFCC Figueres-Vilafant - Vilamalla,Adif,1435,contact_line,,main,,,,260
200161775,FFCC Figueres-Vilafant - Vilamalla,Adif,1435,contact_line,,main,,,,260
200256025,FFCC Castellbisbal - Mollet,Adif,1435;1668,contact_line,120,main,,,,R8
200256026,FFCC Castellbisbal - Mollet,Adif,1668,contact_line,120,main,,,,R8
200256027,FFCC Castellbisbal - Mollet,Adif,1668,contact_line,120,main,,,,R8
200256028,FFCC Castellbisbal - Mollet,Adif,1435;1668,contact_line,120,main,,,,R8
200256029,FFCC Castellbisbal - Mollet,Adif,1668,contact_line,120,main,,,,R8
200258491,FFCC Castellbisbal - Mollet,Adif,1435,contact_line,,main,,,,
200258493,FFCC Castellbisbal - Mollet,Adif,1435,contact_line,,main,,,,
200258494,FFCC Castellbisbal - Mollet,Adif,1435,contact_line,,main,,,,
200258495,FFCC Castellbisbal - Mollet,Adif,1435,contact_line,,main,,,,
200258496,FFCC Castellbisbal - Mollet,Adif,1435,contact_line,,main,,,,
200258497,FFCC Castellbisbal - Mollet,Adif,1435,contact_line,,main,,,,
200258498,FFCC Castellbisbal - Mollet,Adif,1668,contact_line,105,main,,,,R8
200258499,FFCC Castellbisbal - Mollet,Adif,1435;1668,contact_line,120,main,,,,R8
200258500,FFCC Castellbisbal - Mollet,Adif,1435;1668,contact_line,120,main,,,,R8
201419187,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,130,main,,,,R1;RG1
201419188,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,130,main,,,,R1;RG1
201419191,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,130,main,,,,R1;RG1
201419192,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,130,main,,,,R1;RG1
202187612,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,110,main,,,,R4
202187613,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,110,main,,,,R4
202321079,FFCC Cerbère - Barcelona,Adif,1668,contact_line,90,main,,,,270
202321080,FFCC Cerbère - Barcelona,Adif,1668,contact_line,90,main,,,,270
202444299,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2Nord;R11
202444300,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2Nord;R11
202444301,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2Nord;R11
208554371,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
210265852,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,110,main,,,,R1;RG1
210265853,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,110,main,,,,R1;RG1
216952582,,Adif,1668,contact_line,40,branch,,,,
217492848,Ramal de Glòries,Adif,1668,contact_line,60,branch,,,,R2S;R13;R14;R15;R16;R17
218613103,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,50,main,,,,R1;RG1
218613104,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,80,main,,,,R1;RG1
218613105,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,110,main,,,,R1;RG1
218613106,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,80,main,,,,R1;RG1
218972262,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,110,main,,,,R1;RG1
218972265,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,110,main,,,,R1;RG1
218972270,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,90,main,,,,R1;RG1
220144949,FFCC Ramal Glòries,Adif,1668,contact_line,40,branch,,,,R2Sud;R13;R14;R15;R16
220144950,FFCC Ramal Glòries,Adif,1668,contact_line,40,branch,,,,R2Sud;R13;R14;R15;R16
223534930,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
223534931,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
223537972,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
223537974,FFCC Cerbère - Barcelona,Adif,1668,contact_line,160,main,,,,270
223537975,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
223538326,FFCC Cerbère - Barcelona,Adif,1668,contact_line,160,main,,,,270
223538327,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
223538328,FFCC Cerbère - Barcelona,Adif,1668,contact_line,160,main,,,,270
223538329,FFCC Cerbère - Barcelona,Adif,1668,contact_line,160,main,,,,270
223568933,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,,main,,,,RG1
223568938,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,,main,,,,RG1
223568939,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,,main,,,,RG1
223568940,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2Nord;R11
223568945,FFCC Cerbère - Barcelona,Adif,1668,contact_line,130,main,,,,270
223568946,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,100,main,,,,R1;RG1
223965430,FFCC Cerbère - Barcelona,Adif,1668,contact_line,150,main,,,,R2Nord;R11
223965432,FFCC Cerbère - Barcelona,Adif,1668,contact_line,150,main,,,,R2Nord;R11
223965437,FFCC Cerbère - Barcelona,Adif,1668,contact_line,150,main,,,,R2Nord;R11
223976870,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2Nord;R11
223976871,FFCC Cerbère - Barcelona,Adif,1668,contact_line,160,main,,,,R2Nord;R11
223976872,FFCC Cerbère - Barcelona,,1668,contact_line,140,main,,,,R2Nord;R11
223978802,FFCC Cerbère - Barcelona,Adif,1668,contact_line,160,main,,,,R2Nord;R11
223978805,FFCC Cerbère - Barcelona,Adif,1668,contact_line,160,main,,,,R2Nord;R11
223992127,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2Nord;R11
223992131,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2Nord;R11
223992134,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2Nord;R11
223992136,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2Nord;R11
223992138,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2Nord;R11
223992142,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2Nord;R11
223995212,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2Nord;R11
223995213,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2Nord;R11
223995223,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2Nord;R11
223995229,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2Nord;R11
224018804,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2Nord;R11
224018805,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2Nord;R11
224018807,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2Nord;R11
224018809,FFCC Cerbère - Barcelona,Adif,1668,contact_line,150,main,,,,R2Nord;R11
224018810,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2Nord;R11
224018813,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2Nord;R11
224018819,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2Nord;R11
224018821,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2Nord;R11
224018822,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2Nord;R11
224023292,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2;R2Nord;R8;R11
224023293,FFCC Cerbère - Barcelona,Adif,1668,contact_line,160,main,,,,R2;R2Nord;R8;R11
224023300,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2;R2Nord;R8;R11
224023302,FFCC Cerbère - Barcelona,Adif,1668,contact_line,160,main,,,,R2;R2Nord;R8;R11
224025051,FFCC Cerbère - Barcelona,Adif,1668,contact_line,160,main,,,,R2;R2Nord;R8;R11
224025052,FFCC Cerbère - Barcelona,Adif,1668,contact_line,160,main,,,,R2;R2Nord;R8;R11
224025053,FFCC Cerbère - Barcelona,Adif,1668,contact_line,160,main,,,,R2;R2Nord;R8;R11
224025055,FFCC Cerbère - Barcelona,Adif,1668,contact_line,160,main,,,,R2;R2Nord;R8;R11
224025056,FFCC Cerbère - Barcelona,Adif,1668,contact_line,160,main,,,,R2;R2Nord;R8;R11
224027326,,Adif,1435;1668,contact_line,,branch,,,,
224027329,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2;R2Nord;R11
224027330,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2;R2Nord;R11
224027331,,Adif,1435;1668,,,branch,,,,
224027335,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2;R2Nord;R11
224027338,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2;R2Nord;R11
224027345,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2;R2Nord;R8;R11
224027346,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2;R2Nord;R8;R11
224027817,FFCC Castellbisbal - Mollet,Adif,1435;1668,contact_line,120,main,,,,R8
224027819,FFCC Castellbisbal - Mollet,Adif,1435;1668,contact_line,120,main,,,,R8
224027822,FFCC Castellbisbal - Mollet,Adif,1435;1668,contact_line,120,main,,,,R8
224101221,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2;R2Nord;R11
224101226,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2;R2Nord;R11
224101384,Línia Castellbisbal/El Papiol - Mollet,Adif,1435;1668,contact_line,120,main,,,,R8
224101388,Línia Castellbisbal/El Papiol - Mollet,Adif,1435;1668,contact_line,120,main,,,,R8
224101389,Línia Castellbisbal/El Papiol - Mollet,Adif,1435;1668,contact_line,120,main,,,,R8
224101391,FFCC Castellbisbal - Mollet,Adif,1435;1668,contact_line,120,main,,,,R8
224101394,FFCC Castellbisbal - Mollet,Adif,1435;1668,contact_line,120,main,,,,R8
224101397,Línia Castellbisbal/El Papiol - Mollet,Adif,1435;1668,contact_line,120,main,,,,R8
224101398,Línia Castellbisbal/El Papiol - Mollet,Adif,1435;1668,contact_line,120,main,,,,R8
224101401,FFCC Castellbisbal - Mollet,Adif,1435;1668,contact_line,100,main,,,,R8
224132852,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
224132854,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
224132856,FFCC Cerbère - Barcelona,Adif,1668,contact_line,130,main,,,,270
224132857,FFCC Cerbère - Barcelona,Adif,1668,contact_line,130,main,,,,270
224132858,FFCC Cerbère - Barcelona,Adif,1668,contact_line,125,main,,,,270
224132859,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
224132861,FFCC Cerbère - Barcelona,Adif,1668,contact_line,130,main,,,,270
224132863,FFCC Cerbère - Barcelona,Adif,1668,contact_line,125,main,,,,270
224132864,FFCC Cerbère - Barcelona,Adif,1668,contact_line,110,main,,,,270
224133726,FFCC Cerbère - Barcelona,Adif,1668,contact_line,90,main,,,,270
224133727,FFCC Cerbère - Barcelona,Adif,1668,contact_line,90,main,,,,270
224133729,FFCC Cerbère - Barcelona,Adif,1668,contact_line,90,main,,,,270
224133730,FFCC Cerbère - Barcelona,Adif,1668,contact_line,90,main,,,,270
224133731,FFCC Cerbère - Barcelona,Adif,1668,contact_line,125,main,,,,270
224133732,FFCC Cerbère - Barcelona,Adif,1668,contact_line,90,main,,,,270
224133733,FFCC Cerbère - Barcelona,Adif,1668,contact_line,90,main,,,,270
224133734,FFCC Cerbère - Barcelona,Adif,1668,contact_line,125,main,,,,270
224133735,FFCC Cerbère - Barcelona,Adif,1668,contact_line,125,main,,,,270
224135583,FFCC Cerbère - Barcelona,Adif,1668,contact_line,125,main,,,,270
224135584,FFCC Cerbère - Barcelona,Adif,1668,contact_line,125,main,,,,270
224135587,FFCC Cerbère - Barcelona,Adif,1668,contact_line,100,main,,,,270
224135588,FFCC Cerbère - Barcelona,Adif,1668,contact_line,125,main,,,,270
224135591,FFCC Cerbère - Barcelona,Adif,1668,contact_line,70,main,,,,270
224135593,FFCC Cerbère - Barcelona,Adif,1668,contact_line,100,main,,,,270
224136528,FFCC Cerbère - Barcelona,Adif,1668,contact_line,130,main,,,,270
224136532,FFCC Cerbère - Barcelona,Adif,1668,contact_line,130,main,,,,270
224136534,FFCC Cerbère - Barcelona,Adif,1668,contact_line,100,main,,,,270
224136537,FFCC Cerbère - Barcelona,Adif,1668,contact_line,110,main,,,,270
224136538,FFCC Cerbère - Barcelona,Adif,1668,contact_line,130,main,,,,270
224136539,Pont de Colera,Adif,1668,contact_line,130,main,,,,270
224214601,FFCC Cerbère - Barcelona,Adif,1668,contact_line,150,main,,,,R2Nord;R11
224214603,FFCC Cerbère - Barcelona,Adif,1668,contact_line,150,main,,,,R2Nord;R11
224214604,FFCC Cerbère - Barcelona,Adif,1668,contact_line,150,main,,,,R2Nord;R11
239914340,FFCC Cerbère - Barcelona,Adif,1668,contact_line,40,main,,,,677000
240237916,FFCC Figueres-Vilafant - Vilamalla,Adif,1435;1668,contact_line,,main,,,,260
240237917,FFCC Figueres-Vilafant - Vilamalla,Adif,1435;1668,contact_line,,main,,,,260
242123164,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,R2Nord;R11
243703484,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,50,main,,,,R1;R3;R4;RG1
245888888,Bifurcació Clot,Adif,1668,contact_line,40,branch,,,,
246541325,Ramal de Glòries,Adif,1668,contact_line,60,branch,,,,R2S;R13;R14;R15;R16;R17
256142994,FFCC Figueres-Vilafant - Vilamalla,Adif,1435,contact_line,,main,,,,260
264520315,Línia Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,100,main,,,,R1;R4
264520316,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,100,main,,,,R1;R4
264520317,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,100,main,,,,R1;R4
264520318,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,100,main,,,,R1;R4
267003770,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,70,main,,,,R1;R3;R4;RG1
267003771,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,70,main,,,,R1;R3;R4;RG1
267003772,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,70,main,,,,R1;R3;R4;RG1
267003773,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,70,main,,,,R1;R3;R4;RG1
267004040,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,55,main,,,,R1;R4
267004044,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,65,main,,,,R1;R3;R4;RG1
267004205,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,70,main,,,,R1;R3;R4;RG1
267004206,FFCC Barcelona - Tarragona via Vilanova i la Geltrú,Adif,1668,contact_line,60,main,,,,R2;R2Nord;R2Sud;R13;R14;R15;R16
267004207,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,70,main,,,,R1;R3;R4;RG1
267004208,FFCC Barcelona - Tarragona via Vilanova i la Geltrú,Adif,1668,contact_line,60,main,,,,R2;R2Nord;R2Sud;R13;R14;R15;R16
276410995,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,,main,,,,RG1
276411000,FFCC Cerbère - Barcelona,Adif,1668,contact_line,130,main,,,,R2Nord;R11
276411002,FFCC Cerbère - Barcelona,Adif,1668,contact_line,130,main,,,,270
276411003,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,100,main,,,,R1;RG1
276411005,FFCC Barcelona-Maçanet via Mataró,Adif,1668,contact_line,,main,,,,R1;RG1
276960808,Túnel d'Aragó,Adif,1668,contact_line,70,main,,,,R2;R2N;R11
281501554,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
281501555,FFCC Cerbère - Barcelona,Adif,1668,contact_line,140,main,,,,270
285451678,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,110,main,,,,R4
285451680,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,,main,,,,R1;R4
285451681,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,110,main,,,,R4
285451682,Línia Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,100,main,,,,R1;R4
285451683,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,130,main,,,,R1;R4;R7
285451684,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,130,main,,,,R1;R4
285451685,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,120,main,,,,R1;R4
285451686,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,100,main,,,,R1;R4
285451687,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,100,main,,,,R1;R4
285451688,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,100,main,,,,R1;R4
285451689,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,110,main,,,,R4
285451690,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,110,main,,,,R4
285451692,Línia Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,100,main,,,,R1;R4
285451693,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,100,main,,,,R1;R4
285451695,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,100,main,,,,R1;R4
285451697,Línia Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,100,main,,,,R1;R4
285451699,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,120,main,,,,R1;R4
285451703,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,100,main,,,,R1;R4
285451704,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,110,main,,,,R4
285451705,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,90,main,,,,R4
285451707,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,100,main,,,,R1;R4
293586879,Línia FFCC Ramal Aeroport R2Nord,Adif,1668,contact_line,,branch,,,,254
293586915,,Adif,1668,contact_line,50,branch,,,,
293586922,Línia FFCC Ramal Aeroport R2Nord,Adif,1668,contact_line,,branch,,,,254
293586923,Línia FFCC Ramal Aeroport R2Nord,Adif,1668,contact_line,,branch,,,,254
293586950,Línia FFCC Ramal Aeroport R2Nord,Adif,1668,contact_line,140,branch,,,,254
293586951,Línia FFCC Ramal Aeroport R2Nord,Adif,1668,contact_line,90,branch,,,,254
293586952,Línia El Prat-Aeroport,Adif,1668,contact_line,110,branch,,,,R2N
293586953,Línia FFCC Ramal Aeroport R2Nord,Adif,1668,contact_line,140,branch,,,,254
293586954,FFCC Barcelona - Tarragona via Vilanova i la Geltrú,Adif,1668,contact_line,75,main,,,,R2;R2Nord;R2Sud;R13;R14;R15;R16
293586957,FFCC Barcelona - Tarragona via Vilanova i la Geltrú,Adif,1668,contact_line,75,main,,,,R2;R2Nord;R2Sud;R13;R14;R15;R16
293586958,FFCC Barcelona - Tarragona via Vilanova i la Geltrú,Adif,1668,contact_line,90,main,,,,R2;R2Nord;R2Sud;R13;R14;R15;R16
293888947,Bifurcació Clot,Adif,1668,contact_line,30,branch,,,,
293888949,Ramal de Glòries,Adif,1668,contact_line,40,branch,,,,R2S;R13;R14;R15;R16;R17
293888950,,Adif,1668,contact_line,40,branch,,,,
293888953,,Adif,1668,contact_line,40,branch,,,,
293888956,Ramal de Glòries,Adif,1668,contact_line,40,branch,,,,R2S;R13;R14;R15;R16;R17
293888958,Ramal de Glòries,Adif,1668,contact_line,40,branch,,,,R2S;R13;R14;R15;R16;R17
293888959,Ramal de Glòries,Adif,1668,contact_line,40,branch,,,,R2S;R13;R14;R15;R16;R17
293888960,,Adif,1668,contact_line,40,branch,,,,
293888961,Ramal de Glòries,Adif,1668,contact_line,40,branch,,,,R2S;R13;R14;R15;R16;R17
293888962,Bifurcació Clot,Adif,1668,contact_line,40,branch,,,,
293888964,,Adif,1668,contact_line,40,branch,,,,
293888965,Ramal de Glòries,Adif,1668,contact_line,40,branch,,,,R2S;R13;R14;R15;R16;R17
293888966,,Adif,1668,contact_line,40,branch,,,,
293888969,Ramal de Glòries,Adif,1668,contact_line,40,branch,,,,R2S;R13;R14;R15;R16;R17
294049036,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,55,main,,,,R1;R4
294049037,,Adif,1668,contact_line,30,branch,,,,
294049038,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,55,main,,,,R1;R4
294049040,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,55,main,,,,R1;R4
294049042,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,70,main,,,,R1;R3;R4;RG1
294049044,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,55,main,,,,R1;R4
294049046,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,70,main,,,,R1;R3;R4;RG1
294049049,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,55,main,,,,R1;R4
294049055,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,65,main,,,,R1;R3;R4;RG1
294049056,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,100,main,,,,R1;R4
294049057,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,100,main,,,,R1;R4
294049058,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,100,main,,,,R1;R4
294049059,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,100,main,,,,R1;R4
294246452,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,110,main,,,,R4
294246461,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,110,main,,,,R4
294246500,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,110,main,,,,R4
294246501,FFCC Barcelona-Vilafranca-Sant Vicenç de Calders,Adif,1668,contact_line,110,main,,,,R4
294482898,Línia Castellbisbal/El Papiol - Mollet,Adif,1435;1668,contact_line,120,main,,,,246
294482901,FFCC Castellbisbal - Mollet,Adif,1435;1668,contact_line,120,main,,,,R8
294482903,Línia Castellbisbal/El Papiol - Mollet,Adif,1435;1668,contact_line,120,main,,,,246
294482909,FFCC Castellbisbal - Mollet,Adif,1435;1668,contact_line,100,main,,,,R8
294482912,,Adif,1435;1668,contact_line,,branch,,,,
294482913,FFCC Castellbisbal - Mollet,Adif,1435;1668,contact_line,120,main,,,,R8
294482915,FFCC Castellbisbal - Mollet,Adif,1435;1668,contact_line,120,main,,,,R8
294482918,FFCC Castellbisbal - Mollet,Adif,1435;1668,contact_line,120,main,,,,R8
294482920,FFCC Castellbisbal - Mollet,Adif,1435;1668,contact_line,120,main,,,,R8
294482921,FFCC Castellbisbal - Mollet,Adif,1435;1668,contact_line,120,main,,,,R8
294482924,Línia Castellbisbal/El Papiol - Mollet,Adif,1435;1668,contact_line,120,main,,,,246
294482926,FFCC Castellbisbal - Mollet,Adif,1435;1668,contact_line,120,main,,,,R8
294482930,FFCC Castellbisbal - Mollet,Adif,1435;1668,contact_line,120,main,,,,R8
294482931,,Adif,1435;1668,contact_line,,branch,,,,
294482933,FFCC Castellbisbal - Mollet,Adif,1668,contact_line,120,main,,,,R8
294482934,FFCC Castellbisbal - Mollet,Adif,1435;1668,contact_line,100,main,,,,R8
294482935,FFCC Castellbisbal - Mollet,Adif,1435;1668,contact_line,120,main,,,,R8
294482937,,Adif,1435;1668,contact_line,,branch,,,,
294482938,FFCC Castellbisbal - Mollet,Adif,1435,contact_line,,main,,,,
294482939,FFCC Castellbisbal - Mollet,Adif,1435,contact_line,,main,,,,
294482940,FFCC Castellbisbal - Mollet,Adif,1435,contact_line,,main,,,,
294482941,FFCC Castellbisbal - Mollet,Adif,1435,contact_line,,main,,,,
294482943,FFCC Castellbisbal - Mollet,Adif,1435,contact_line,,main,,,,
294482952,Línia Castellbisbal/El Papiol - Mollet,Adif,1435;1668,contact_line,90,main,,,,246
294482961,Línia Castellbisbal/El Papiol - Mollet,Adif,1435;1668,contact_line,90,main,,,,246
